学号,班级,姓名,性别,英语,体育,军训,数分,高代,解几
2308024383,23080216,夏宇,女,63.0,76.0,45.0,76.0,67.0,53.0
2308024488,23080291,赵红,女,60.0,62.0,80.0,47.0,46.0,65.0
2308024100,23080297,罗玉英,女,87.0,99.0,74.0,47.0,63.0,90.0
2308024321,23080232,申慧,男,45.0,53.0,79.0,100.0,81.0,61.0
2308024075,23080269,邓岩,男,61.0,60.0,98.0,44.0,59.0,92.0
2308024591,23080218,胡旭,男,100.0,56.0,51.0,42.0,72.0,70.0
2308024105,23080293,李玉华,男,87.0,92.0,64.0,73.0,89.0,52.0
2308024010,23080268,张建平,男,87.0,73.0,72.0,81.0,88.0,53.0
2308024350,23080271,谷玉,男,69.0,75.0,45.0,42.0,99.0,90.0
2308024266,23080208,周秀芳,男,68.0,83.0,69.0,70.0,45.0,78.0
2308024084,23080288,马丽娟,女,46.0,48.0,42.0,67.0,91.0,96.0
2308024286,23080242,韦萍,女,80.0,44.0,90.0,57.0,62.0,42.0
2308024831,23080299,刘刚,女,91.0,92.0,61.0,87.0,40.0,74.0
2308024574,23080217,王桂香,女,62.0,66.0,96.0,43.0,50.0,51.0
2308024738,23080218,魏静,女,76.0,50.0,98.0,59.0,94.0,64.0
2308024872,23080216,张云,男,89.0,42.0,54.0,74.0,56.0,68.0
2308024026,23080275,王成,男,75.0,100.0,50.0,80.0,49.0,64.0
2308024873,23080256,郭雪,女,44.0,65.0,78.0,52.0,49.0,40.0
2308024187,23080270,王春梅,男,87.0,99.0,92.0,47.0,83.0,88.0
2308024965,23080264,杨丹丹,男,77.0,89.0,69.0,98.0,73.0,55.0
2308024000,23080276,盛佳,男,88.0,55.0,59.0,84.0,64.0,53.0
2308024474,23080287,葛晶,女,100.0,88.0,64.0,67.0,55.0,54.0
2308024163,23080237,熊刚,女,77.0,93.0,94.0,68.0,41.0,97.0
2308024921,23080247,魏涛,女,65.0,71.0,55.0,52.0,74.0,80.0
2308024637,23080236,燕秀华,女,80.0,90.0,60.0,53.0,74.0,92.0
2308024277,23080220,王桂芝,男,70.0,90.0,41.0,66.0,99.0,68.0
2308024246,23080203,王建华,男,64.0,89.0,46.0,83.0,55.0,67.0
2308024759,23080292,傅秀华,女,97.0,77.0,77.0,79.0,98.0,56.0
2308024522,23080208,张敏,女,74.0,59.0,88.0,42.0,97.0,58.0
2308024407,23080206,林燕,男,91.0,65.0,57.0,76.0,81.0,63.0
2308024000,23080252,李英,男,97.0,76.0,71.0,67.0,68.0,51.0
2308024736,23080228,莫岩,女,98.0,80.0,53.0,95.0,76.0,98.0
2308024557,23080275,姜桂珍,女,76.0,54.0,59.0,80.0,50.0,68.0
2308024026,23080274,王雷,男,62.0,54.0,61.0,54.0,53.0,45.0
2308024432,23080253,丛磊,男,70.0,42.0,90.0,41.0,85.0,83.0
2308024300,23080289,徐桂芳,男,97.0,40.0,54.0,51.0,49.0,98.0
2308024305,23080299,孙桂珍,女,49.0,85.0,87.0,42.0,81.0,95.0
2308024682,23080267,王建华,男,93.0,95.0,98.0,89.0,88.0,94.0
2308024911,23080243,李宇,男,80.0,94.0,76.0,95.0,62.0,45.0
2308024054,23080222,陈兵,男,62.0,67.0,48.0,59.0,46.0,94.0
2308024624,23080242,张慧,男,98.0,40.0,74.0,60.0,91.0,51.0
2308024550,23080242,戴冬梅,女,70.0,68.0,93.0,51.0,67.0,76.0
2308024038,23080217,谢玉英,女,93.0,99.0,59.0,61.0,60.0,53.0
2308024011,23080239,蔡华,女,100.0,86.0,65.0,89.0,99.0,46.0
2308024984,23080293,艾宇,男,87.0,91.0,69.0,62.0,88.0,62.0
2308024620,23080289,刘超,男,43.0,48.0,94.0,84.0,60.0,84.0
2308024565,23080286,杨秀华,男,69.0,78.0,58.0,78.0,77.0,51.0
2308024379,23080276,黄坤,男,100.0,82.0,49.0,94.0,64.0,89.0
2308024377,23080206,孙柳,女,86.0,47.0,93.0,68.0,93.0,61.0
2308024788,23080297,杨俊,女,77.0,52.0,99.0,50.0,92.0,90.0
2308024009,23080278,王丽娟,男,77.0,56.0,83.0,71.0,95.0,52.0
2308024561,23080271,张丽,男,100.0,80.0,91.0,68.0,85.0,71.0
2308024856,23080279,杜龙,女,99.0,95.0,91.0,50.0,74.0,90.0
2308024216,23080216,孙秀荣,女,50.0,55.0,46.0,76.0,69.0,80.0
2308024356,23080232,张敏,女,76.0,89.0,79.0,98.0,44.0,62.0
2308024125,23080245,陈平,女,77.0,47.0,79.0,93.0,59.0,44.0
2308024116,23080222,史秀珍,男,78.0,75.0,46.0,56.0,52.0,78.0
2308024878,23080228,王平,男,61.0,50.0,55.0,94.0,81.0,54.0
2308024520,23080234,阳秀芳,女,91.0,77.0,67.0,43.0,62.0,83.0
2308024086,23080232,曹想,女,43.0,46.0,85.0,64.0,54.0,63.0
2308024407,23080255,王玉,女,81.0,41.0,42.0,85.0,42.0,94.0
2308024378,23080279,李玉,男,57.0,100.0,44.0,59.0,99.0,57.0
2308024320,23080216,杨桂荣,女,65.0,71.0,60.0,97.0,82.0,96.0
2308024838,23080293,严健,男,92.0,51.0,84.0,46.0,59.0,98.0
2308024767,23080200,张平,男,80.0,50.0,68.0,47.0,87.0,46.0
2308024737,23080219,林丹丹,男,56.0,43.0,61.0,96.0,74.0,100.0
2308024646,23080266,高霞,男,66.0,40.0,72.0,97.0,92.0,67.0
2308024933,23080274,李志强,女,91.0,92.0,91.0,64.0,41.0,82.0
2308024329,23080268,单伟,男,75.0,64.0,80.0,99.0,72.0,50.0
2308024362,23080296,孙桂英,男,77.0,83.0,77.0,51.0,46.0,46.0
2308024386,23080238,王淑华,女,100.0,97.0,40.0,82.0,89.0,86.0
2308024044,23080246,王娜,女,40.0,43.0,72.0,47.0,83.0,41.0
2308024207,23080226,阙璐,男,87.0,61.0,83.0,65.0,78.0,65.0
2308024734,23080259,赵桂荣,男,69.0,43.0,95.0,52.0,72.0,92.0
2308024653,23080203,王琳,男,49.0,63.0,83.0,42.0,88.0,69.0
2308024781,23080234,赵军,女,47.0,46.0,57.0,87.0,63.0,82.0
2308024722,23080266,曹雪梅,女,63.0,94.0,86.0,87.0,71.0,74.0
2308024007,23080271,杨想,男,78.0,78.0,45.0,62.0,45.0,95.0
2308024789,23080211,胡英,女,61.0,60.0,90.0,66.0,77.0,73.0
2308024162,23080271,易洁,男,96.0,75.0,92.0,56.0,59.0,98.0
2308024288,23080281,任玉,女,75.0,55.0,46.0,93.0,100.0,97.0
2308024969,23080238,贾玉梅,女,92.0,83.0,50.0,81.0,48.0,61.0
2308024407,23080206,王秀芳,男,71.0,62.0,53.0,94.0,92.0,49.0
2308024179,23080218,杨静,男,82.0,79.0,41.0,84.0,49.0,63.0
2308024261,23080222,薛桂英,男,55.0,46.0,63.0,51.0,81.0,64.0
2308024677,23080214,杨淑华,男,90.0,74.0,63.0,99.0,93.0,69.0
2308024139,23080227,程冬梅,女,77.0,40.0,48.0,49.0,63.0,59.0
2308024256,23080286,顾帆,男,41.0,91.0,89.0,53.0,83.0,51.0
2308024580,23080258,崔瑜,女,48.0,55.0,100.0,81.0,97.0,47.0
2308024794,23080281,奚建平,男,99.0,82.0,71.0,49.0,49.0,50.0
2308024893,23080228,张金凤,女,52.0,53.0,84.0,63.0,68.0,69.0
2308024738,23080247,黄凤英,男,47.0,48.0,75.0,80.0,79.0,98.0
2308024406,23080262,赵秀华,男,73.0,85.0,66.0,60.0,53.0,89.0
2308024539,23080240,马帅,女,66.0,43.0,52.0,77.0,42.0,63.0
2308024282,23080212,俞芳,男,83.0,79.0,58.0,70.0,91.0,80.0
2308024289,23080207,雷帅,男,80.0,47.0,69.0,80.0,100.0,100.0
2308024343,23080262,岳文,女,74.0,54.0,71.0,69.0,47.0,64.0
2308024247,23080233,卢丽华,男,71.0,62.0,96.0,40.0,76.0,98.0
2308024534,23080293,汪阳,女,54.0,67.0,73.0,58.0,91.0,59.0
2308024698,23080276,任旭,女,100.0,61.0,67.0,66.0,95.0,98.0
2308024875,23080224,魏英,男,72.0,80.0,89.0,53.0,77.0,40.0
2308024597,23080299,刘宁,男,89.0,54.0,61.0,52.0,86.0,87.0
2308024720,23080201,林龙,男,50.0,43.0,64.0,41.0,89.0,92.0
2308024406,23080212,郭淑兰,男,67.0,82.0,89.0,43.0,45.0,98.0
2308024124,23080284,章鹏,女,72.0,88.0,71.0,79.0,67.0,99.0
2308024418,23080264,汪强,女,91.0,61.0,62.0,48.0,41.0,59.0
2308024157,23080207,李飞,男,85.0,93.0,82.0,45.0,68.0,93.0
2308024208,23080210,陈兵,男,92.0,66.0,61.0,65.0,52.0,67.0
2308024934,23080284,柏佳,男,81.0,100.0,87.0,73.0,93.0,98.0
2308024220,23080260,林凯,女,73.0,58.0,86.0,88.0,63.0,51.0
2308024517,23080265,师玉华,女,63.0,57.0,62.0,60.0,55.0,41.0
2308024433,23080242,孙云,女,61.0,41.0,57.0,68.0,78.0,85.0
2308024109,23080242,孙桂兰,女,97.0,58.0,67.0,69.0,70.0,85.0
2308024639,23080265,孟凯,男,95.0,76.0,74.0,73.0,54.0,48.0
2308024503,23080215,盛平,女,76.0,41.0,89.0,91.0,99.0,84.0
2308024304,23080235,黄秀英,男,100.0,43.0,66.0,82.0,94.0,75.0
2308024521,23080210,裴倩,男,58.0,64.0,57.0,84.0,73.0,55.0
2308024571,23080225,高淑珍,女,97.0,92.0,74.0,45.0,65.0,54.0
2308024752,23080286,叶桂英,男,70.0,96.0,45.0,87.0,87.0,80.0
2308024714,23080224,王秀英,男,85.0,50.0,75.0,98.0,70.0,96.0
2308024144,23080282,吴玉珍,女,76.0,80.0,81.0,55.0,90.0,87.0
2308024879,23080211,宋志强,男,93.0,82.0,85.0,57.0,82.0,62.0
2308024902,23080236,陶成,女,50.0,41.0,97.0,66.0,91.0,78.0
2308024496,23080210,陈建,女,40.0,80.0,64.0,87.0,80.0,76.0
2308024178,23080204,刘峰,男,93.0,49.0,97.0,56.0,60.0,44.0
2308024306,23080250,黄淑英,女,63.0,91.0,54.0,70.0,54.0,64.0
2308024388,23080269,吴丽丽,男,46.0,93.0,85.0,96.0,40.0,55.0
2308024997,23080220,高建军,男,75.0,86.0,82.0,90.0,55.0,70.0
2308024525,23080238,徐超,男,69.0,62.0,67.0,63.0,69.0,92.0
2308024098,23080276,罗桂珍,男,99.0,74.0,82.0,51.0,95.0,91.0
2308024413,23080203,傅平,男,65.0,67.0,87.0,46.0,82.0,80.0
2308024626,23080268,周建军,女,52.0,100.0,58.0,44.0,94.0,43.0
2308024232,23080202,王波,女,81.0,49.0,84.0,52.0,80.0,47.0
2308024813,23080254,李冬梅,女,75.0,48.0,71.0,60.0,42.0,61.0
2308024538,23080209,李洁,女,62.0,97.0,64.0,48.0,44.0,52.0
2308024840,23080224,谢玲,男,49.0,98.0,47.0,68.0,92.0,92.0
2308024086,23080216,朱坤,男,83.0,79.0,73.0,52.0,48.0,54.0
2308024285,23080280,胡建,男,41.0,51.0,56.0,88.0,80.0,99.0
2308024302,23080253,陈娟,男,72.0,93.0,67.0,99.0,100.0,44.0
2308024133,23080238,陈博,女,54.0,91.0,92.0,59.0,77.0,50.0
2308024836,23080287,徐淑华,女,88.0,92.0,70.0,72.0,57.0,59.0
2308024695,23080271,张斌,女,96.0,53.0,62.0,90.0,78.0,42.0
2308024666,23080201,李秀华,男,42.0,44.0,46.0,88.0,69.0,63.0
2308024051,23080233,潘芳,男,88.0,43.0,93.0,82.0,87.0,99.0
2308024721,23080294,燕婷婷,男,55.0,85.0,92.0,97.0,66.0,65.0
2308024157,23080257,王红霞,男,42.0,71.0,40.0,97.0,70.0,88.0
2308024199,23080260,曾秀珍,女,56.0,62.0,48.0,44.0,77.0,59.0
2308024686,23080249,刘淑兰,男,77.0,41.0,45.0,43.0,60.0,89.0
2308024835,23080259,刘想,女,75.0,66.0,52.0,94.0,64.0,67.0
2308024190,23080272,张志强,女,48.0,43.0,73.0,70.0,43.0,86.0
2308024568,23080225,马丽丽,男,72.0,40.0,84.0,64.0,68.0,87.0
2308024348,23080244,李琴,女,88.0,71.0,57.0,41.0,66.0,56.0
2308024370,23080219,龙凤英,女,88.0,100.0,86.0,72.0,100.0,75.0
2308024013,23080210,曹柳,女,58.0,90.0,93.0,80.0,96.0,49.0
2308024510,23080204,赵洁,男,86.0,43.0,69.0,90.0,94.0,62.0
2308024653,23080248,杨文,女,66.0,96.0,92.0,84.0,95.0,50.0
2308024135,23080263,曲建军,男,56.0,65.0,88.0,70.0,46.0,41.0
2308024536,23080234,林鹏,女,61.0,75.0,96.0,49.0,90.0,73.0
2308024620,23080279,陈桂兰,女,40.0,97.0,81.0,90.0,62.0,86.0
2308024186,23080201,李桂花,女,100.0,48.0,55.0,45.0,84.0,60.0
2308024963,23080260,张超,男,48.0,49.0,98.0,45.0,72.0,43.0
2308024858,23080264,高华,女,98.0,44.0,73.0,98.0,86.0,100.0
2308024827,23080293,崔瑜,男,41.0,86.0,77.0,100.0,82.0,100.0
2308024986,23080235,魏桂花,男,96.0,84.0,66.0,81.0,49.0,76.0
2308024478,23080259,王欢,男,41.0,51.0,42.0,64.0,88.0,57.0
2308024056,23080207,张雪,女,85.0,74.0,94.0,89.0,79.0,83.0
2308024060,23080286,王强,男,85.0,81.0,79.0,59.0,66.0,85.0
2308024373,23080258,张超,男,69.0,73.0,50.0,65.0,94.0,76.0
2308024662,23080254,彭冬梅,男,89.0,41.0,43.0,44.0,78.0,69.0
2308024376,23080274,崔莉,女,76.0,43.0,96.0,73.0,73.0,58.0
2308024568,23080228,罗霞,男,51.0,71.0,72.0,58.0,96.0,41.0
2308024554,23080265,吴倩,女,83.0,76.0,75.0,69.0,78.0,61.0
2308024349,23080232,黄成,女,98.0,58.0,91.0,95.0,57.0,59.0
2308024447,23080222,袁刚,女,40.0,99.0,73.0,45.0,70.0,89.0
2308024267,23080244,左宇,女,85.0,40.0,45.0,59.0,48.0,43.0
2308024285,23080255,李林,女,54.0,89.0,46.0,65.0,99.0,63.0
2308024566,23080257,严龙,女,73.0,90.0,88.0,82.0,66.0,98.0
2308024391,23080279,胡玉华,女,56.0,48.0,42.0,85.0,86.0,100.0
2308024122,23080268,陈燕,男,45.0,47.0,41.0,83.0,98.0,44.0
2308024537,23080249,林婷婷,男,90.0,40.0,93.0,91.0,55.0,69.0
2308024218,23080241,左静,男,70.0,66.0,83.0,51.0,61.0,65.0
2308024740,23080299,吴秀芳,女,95.0,86.0,60.0,73.0,92.0,49.0
2308024267,23080272,黄东,男,71.0,97.0,55.0,68.0,92.0,90.0
2308024090,23080255,邓明,男,87.0,98.0,55.0,83.0,90.0,42.0
2308024725,23080247,游晶,女,63.0,74.0,57.0,80.0,54.0,90.0
2308024403,23080200,李燕,男,57.0,53.0,57.0,61.0,67.0,56.0
2308024344,23080276,韦金凤,男,54.0,47.0,74.0,65.0,56.0,100.0
2308024095,23080270,刘云,男,74.0,78.0,82.0,92.0,76.0,84.0
2308024374,23080225,刘华,女,93.0,55.0,79.0,92.0,59.0,98.0
2308024955,23080247,刁金凤,女,55.0,86.0,69.0,100.0,58.0,48.0
2308024217,23080214,王英,女,82.0,42.0,59.0,86.0,93.0,91.0
2308024947,23080238,庄艳,男,88.0,85.0,80.0,47.0,60.0,89.0
2308024532,23080230,徐志强,男,61.0,92.0,86.0,64.0,75.0,52.0
2308024633,23080280,汪玉,男,71.0,65.0,68.0,63.0,56.0,96.0
2308024051,23080277,张强,女,100.0,85.0,71.0,58.0,94.0,96.0
2308024519,23080234,袁芳,男,45.0,40.0,40.0,81.0,41.0,99.0
2308024186,23080270,邓颖,男,93.0,46.0,52.0,94.0,99.0,99.0
2308024417,23080236,傅超,男,84.0,68.0,98.0,48.0,64.0,46.0
2308024032,23080247,孙婷婷,女,94.0,94.0,81.0,62.0,78.0,89.0
2308024369,23080245,周娜,男,66.0,81.0,74.0,52.0,43.0,87.0
2308024231,23080270,李秀芳,女,89.0,88.0,78.0,47.0,80.0,68.0
2308024641,23080241,解波,女,57.0,85.0,71.0,57.0,62.0,72.0
2308024886,23080273,萧红梅,男,67.0,41.0,77.0,42.0,65.0,76.0
2308024215,23080274,崔云,女,98.0,69.0,49.0,53.0,92.0,69.0
2308024608,23080275,毛淑英,女,95.0,56.0,52.0,72.0,53.0,41.0
2308024476,23080209,姚丽华,男,69.0,73.0,52.0,54.0,93.0,92.0
2308024154,23080229,黄建军,男,41.0,59.0,54.0,96.0,92.0,99.0
2308024682,23080296,骆宇,女,43.0,62.0,81.0,52.0,59.0,55.0
2308024744,23080270,戴淑兰,女,81.0,74.0,78.0,40.0,55.0,48.0
2308024412,23080226,马杨,男,89.0,81.0,88.0,87.0,53.0,78.0
2308024688,23080287,游敏,女,59.0,68.0,87.0,54.0,70.0,46.0
2308024394,23080275,刘建,女,67.0,49.0,75.0,47.0,55.0,99.0
2308024221,23080254,陈莉,女,60.0,71.0,56.0,68.0,99.0,47.0
2308024792,23080201,张刚,男,69.0,84.0,91.0,98.0,40.0,78.0
2308024725,23080280,朱静,男,69.0,65.0,40.0,100.0,55.0,81.0
2308024461,23080220,韩红梅,男,47.0,62.0,42.0,55.0,69.0,61.0
2308024635,23080266,谢志强,女,40.0,64.0,41.0,99.0,44.0,56.0
2308024582,23080219,高秀云,男,74.0,64.0,96.0,92.0,68.0,94.0
2308024110,23080264,赵楠,男,73.0,79.0,42.0,77.0,88.0,74.0
2308024453,23080297,丛秀英,男,80.0,40.0,70.0,84.0,50.0,72.0
2308024448,23080247,姚红霞,女,74.0,53.0,49.0,96.0,68.0,86.0
2308024858,23080291,刘红,女,88.0,80.0,73.0,95.0,80.0,78.0
2308024670,23080269,张明,女,85.0,43.0,87.0,73.0,59.0,64.0
2308024622,23080254,李玲,女,88.0,47.0,44.0,69.0,44.0,63.0
2308024051,23080244,陈海燕,女,70.0,98.0,63.0,86.0,73.0,95.0
2308024656,23080250,刘丹,男,69.0,63.0,53.0,44.0,67.0,64.0
2308024693,23080263,夏小红,男,99.0,78.0,71.0,75.0,97.0,46.0
2308024631,23080269,郑丽丽,男,48.0,80.0,68.0,67.0,99.0,98.0
2308024109,23080288,秦玉梅,男,52.0,69.0,87.0,66.0,81.0,88.0
2308024393,23080251,王玉,女,55.0,91.0,50.0,49.0,95.0,95.0
2308024779,23080205,栾杰,男,88.0,77.0,74.0,47.0,78.0,73.0
2308024321,23080210,黄云,男,81.0,53.0,67.0,55.0,55.0,45.0
2308024326,23080276,李强,女,47.0,73.0,82.0,41.0,95.0,58.0
2308024079,23080208,陈欢,男,55.0,94.0,61.0,80.0,45.0,80.0
2308024875,23080242,王勇,女,68.0,85.0,90.0,69.0,93.0,78.0
2308024190,23080272,王欢,女,86.0,50.0,54.0,64.0,55.0,46.0
2308024109,23080227,康刚,女,52.0,52.0,51.0,97.0,84.0,79.0
2308024587,23080238,姚金凤,女,81.0,62.0,41.0,54.0,71.0,84.0
2308024021,23080247,周桂英,男,96.0,57.0,65.0,72.0,50.0,57.0
2308024340,23080205,罗波,男,92.0,70.0,56.0,57.0,77.0,73.0
2308024325,23080203,李强,男,84.0,57.0,43.0,79.0,71.0,69.0
2308024391,23080292,许秀梅,女,66.0,54.0,70.0,51.0,90.0,84.0
2308024698,23080267,易敏,女,72.0,44.0,100.0,54.0,69.0,45.0
2308024849,23080256,刘亮,女,46.0,92.0,63.0,43.0,62.0,99.0
2308024832,23080228,鲁志强,女,95.0,46.0,74.0,94.0,100.0,52.0
2308024806,23080280,李帆,女,95.0,73.0,54.0,57.0,62.0,64.0
2308024473,23080204,陈红,男,61.0,92.0,84.0,60.0,78.0,58.0
2308024965,23080293,张娜,男,82.0,79.0,47.0,68.0,44.0,62.0
2308024638,23080271,潘桂荣,女,43.0,71.0,66.0,78.0,40.0,95.0
2308024489,23080289,李涛,女,41.0,48.0,62.0,89.0,42.0,44.0
2308024383,23080254,林桂珍,男,86.0,98.0,77.0,65.0,58.0,72.0
2308024951,23080201,陈秀珍,男,43.0,87.0,87.0,67.0,71.0,48.0
2308024722,23080237,王建,女,78.0,56.0,97.0,98.0,47.0,42.0
2308024896,23080252,管晨,男,93.0,61.0,91.0,57.0,40.0,40.0
2308024903,23080269,丁玉珍,女,80.0,68.0,84.0,95.0,80.0,87.0
2308024553,23080210,黄瑞,男,83.0,65.0,57.0,100.0,92.0,53.0
2308024667,23080252,吴俊,女,72.0,73.0,57.0,45.0,70.0,93.0
2308024486,23080279,傅玉梅,男,64.0,64.0,79.0,62.0,46.0,63.0
2308024496,23080220,徐想,女,52.0,68.0,98.0,59.0,76.0,79.0
2308024495,23080288,唐帆,女,91.0,72.0,90.0,62.0,84.0,68.0
2308024998,23080227,周桂珍,男,91.0,85.0,57.0,92.0,72.0,92.0
2308024296,23080248,谢晶,女,84.0,81.0,78.0,48.0,92.0,46.0
2308024702,23080244,徐桂芝,女,77.0,40.0,62.0,90.0,62.0,58.0
2308024688,23080201,陶强,女,58.0,58.0,80.0,40.0,44.0,47.0
2308024925,23080216,刘建国,男,64.0,54.0,58.0,57.0,81.0,77.0
2308024697,23080279,李建华,男,65.0,68.0,44.0,46.0,41.0,86.0
2308024725,23080201,李秀英,男,62.0,53.0,43.0,69.0,72.0,76.0
2308024800,23080288,钟秀梅,男,94.0,67.0,41.0,52.0,42.0,86.0
2308024013,23080217,吴龙,女,50.0,49.0,91.0,71.0,43.0,60.0
2308024826,23080294,曹宇,女,87.0,63.0,72.0,56.0,66.0,84.0
2308024715,23080228,杨霞,女,78.0,77.0,98.0,86.0,96.0,50.0
2308024848,23080227,萧晨,男,42.0,40.0,90.0,55.0,76.0,58.0
2308024701,23080251,罗玉,男,88.0,76.0,67.0,54.0,94.0,78.0
2308024629,23080245,雷军,男,65.0,79.0,42.0,74.0,49.0,88.0
2308024604,23080257,苏萍,男,52.0,55.0,52.0,48.0,85.0,43.0
2308024141,23080208,章兵,男,100.0,71.0,76.0,92.0,98.0,94.0
2308024869,23080231,赖艳,女,58.0,64.0,92.0,49.0,67.0,85.0
2308024730,23080267,邓霞,女,83.0,93.0,44.0,79.0,89.0,43.0
2308024766,23080270,胡秀芳,男,84.0,48.0,71.0,74.0,98.0,82.0
2308024947,23080275,田坤,女,44.0,52.0,75.0,56.0,47.0,64.0
2308024052,23080239,严阳,女,42.0,45.0,57.0,60.0,65.0,65.0
2308024319,23080204,陈莹,男,56.0,65.0,63.0,93.0,59.0,50.0
2308024406,23080207,蔡涛,男,46.0,91.0,96.0,56.0,45.0,88.0
2308024330,23080252,杨桂英,男,60.0,90.0,88.0,82.0,90.0,73.0
2308024096,23080253,张飞,男,55.0,67.0,92.0,58.0,81.0,40.0
2308024107,23080241,李岩,女,87.0,44.0,67.0,48.0,56.0,91.0
2308024640,23080255,萧琳,女,78.0,63.0,51.0,70.0,78.0,80.0
2308024296,23080217,李杰,男,84.0,89.0,46.0,52.0,68.0,79.0
2308024972,23080291,赵桂荣,女,74.0,66.0,47.0,67.0,86.0,70.0
2308024217,23080230,张桂芝,男,89.0,52.0,45.0,65.0,44.0,58.0
2308024040,23080225,黄志强,男,90.0,95.0,55.0,82.0,91.0,96.0
2308024784,23080201,赵柳,男,76.0,51.0,73.0,43.0,97.0,57.0
2308024417,23080200,宋琴,女,50.0,64.0,40.0,96.0,80.0,88.0
2308024351,23080260,高兰英,女,72.0,92.0,90.0,41.0,64.0,41.0
2308024011,23080254,马欢,男,55.0,43.0,69.0,66.0,94.0,41.0
2308024631,23080290,张文,女,71.0,63.0,93.0,41.0,87.0,71.0
2308024239,23080222,钟萍,女,84.0,93.0,75.0,57.0,99.0,57.0
2308024402,23080255,徐平,男,100.0,79.0,69.0,95.0,40.0,94.0
2308024910,23080284,郭想,男,96.0,97.0,86.0,69.0,61.0,77.0
2308024090,23080271,李玉梅,女,44.0,46.0,44.0,97.0,81.0,59.0
2308024457,23080272,杨凤英,女,79.0,54.0,95.0,71.0,76.0,96.0
2308024256,23080238,李兰英,男,80.0,68.0,59.0,52.0,42.0,47.0
2308024665,23080289,彭洋,男,55.0,84.0,76.0,99.0,100.0,73.0
